country,year,status,life_expectancy,adult_mortality,measles,under_five_deaths,polio,diphtheria,hiv_aids,gdp_per_capita,thinness_1_19_years,thinness_5_9_years,income_composition_of_resources,schooling,continent
Albania,2011,Developing,76.6,88.0,28,1,99.0,99.0,0.1,4437.17868,1.4,1.5,0.738,13.3,Europe
Albania,2011,Developing,76.6,88.0,28,1,99.0,99.0,0.1,4437.17868,1.4,1.5,0.738,13.3,Europe
Albania,2011,Developing,76.6,88.0,28,1,99.0,99.0,0.1,4437.17868,1.4,1.5,0.738,13.3,Europe
Albania,2011,Developing,76.6,88.0,28,1,99.0,99.0,0.1,4437.17868,1.4,1.5,0.738,13.3,Europe
Albania,2011,Developing,76.6,88.0,28,1,99.0,99.0,0.1,4437.17868,1.4,1.5,0.738,13.3,Europe
Albania,2011,Developing,76.6,88.0,28,1,99.0,99.0,0.1,4437.17868,1.4,1.5,0.738,13.3,Europe
Albania,2011,Developing,76.6,88.0,28,1,99.0,99.0,0.1,4437.17868,1.4,1.5,0.738,13.3,Europe
Albania,2011,Developing,76.6,88.0,28,1,99.0,99.0,0.1,4437.17868,1.4,1.5,0.738,13.3,Europe
Albania,2011,Developing,76.6,88.0,28,1,99.0,99.0,0.1,4437.17868,1.4,1.5,0.738,13.3,Europe
Albania,2011,Developing,76.6,88.0,28,1,99.0,99.0,0.1,4437.17868,1.4,1.5,0.738,13.3,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2010,Developing,76.2,91.0,10,1,99.0,99.0,0.1,494.358832,1.4,1.5,0.725,12.5,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2009,Developing,76.1,91.0,0,1,98.0,98.0,0.1,4114.136545,1.5,1.6,0.721,12.2,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2008,Developing,75.3,1.0,0,1,99.0,99.0,0.1,437.539647,1.6,1.6,0.713,12.0,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2007,Developing,75.9,9.0,22,1,99.0,98.0,0.1,363.13685,1.6,1.7,0.703,11.6,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2005,Developing,73.5,15.0,6,1,97.0,98.0,0.1,279.142931,1.8,1.8,0.685,10.8,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2004,Developing,73.0,17.0,7,1,98.0,97.0,0.1,2416.588235,1.8,1.9,0.681,10.9,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2003,Developing,72.8,18.0,8,1,97.0,97.0,0.1,189.681557,1.9,2.0,0.674,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2002,Developing,73.3,15.0,16,1,98.0,98.0,0.1,1453.642777,2.0,2.1,0.67,10.7,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2001,Developing,73.6,14.0,18,1,97.0,97.0,0.1,1326.97339,2.1,2.1,0.662,10.6,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Albania,2000,Developing,72.6,11.0,662,1,97.0,97.0,0.1,1175.788981,2.1,2.2,0.656,10.7,Europe
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2015,Developing,75.6,19.0,63,24,95.0,95.0,0.1,4132.76292,6.0,5.8,0.743,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2014,Developing,75.4,11.0,0,24,95.0,95.0,0.1,547.8517,6.0,5.8,0.741,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2013,Developing,75.3,112.0,25,24,95.0,95.0,0.1,5471.866766,5.9,5.8,0.737,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2012,Developing,75.1,113.0,18,24,95.0,95.0,0.1,5564.82566,5.9,5.8,0.732,14.4,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2011,Developing,74.9,116.0,112,24,95.0,95.0,0.1,5432.2523,5.9,5.8,0.724,14.0,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2010,Developing,74.7,119.0,103,24,95.0,95.0,0.1,4463.394675,5.9,5.8,0.714,13.6,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2009,Developing,74.4,123.0,107,23,94.0,95.0,0.1,3868.83123,6.0,5.9,0.705,13.1,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2008,Developing,74.1,126.0,217,23,92.0,93.0,0.1,495.254866,6.0,5.9,0.697,12.6,Africa
Algeria,2007,Developing,73.8,129.0,0,23,95.0,95.0,0.1,3935.183343,6.0,5.9,0.69,12.3,Africa
